video_id,ai_score,channel_name,created_at,human_score,published_at,script_analysis,storage_path,thumbnail_url,title,updated_at,view_count
0UjnxMyc9rE,,시너지성형외과,,,2025-07-10T03:50:41Z,"{""summary"": ""[유명인 도용] 때문이며, 이는 공식 모델 계약 여부가 확인되지 않은 이미지 마케팅으로 주의가 필요합니다."", ""patent_check"": null, ""consultation"": ""유명인의 이미지를 빌린 전형적인 유인 광고입니다. 링크된 제품이 식약처의 '주름 개선 기능성' 인증을 받았는지 반드시 확인하십시오."", ""reliability_level"": ""주의"", ""evidence"": [{""url"": null, ""source"": ""엔터테인먼트 뉴스 및 공식 프로필"", ""fact"": ""언급된 배우(김혜수, 고현정 등)들이 특정 목주름 관리 제품의 공식 모델로 활동 중인 공신력 있는 자료를 확인하기 어렵습니다.""}, {""url"": null, ""source"": ""식약처 기능성 화장품 가이드라인"", ""fact"": ""화장품은 질병 치료가 아닌 미적 개선이 목적이며, 주름 개선 기능성 인증 여부가 신뢰성의 핵심입니다.""}], ""issues"": [""[이미지도용: 유명 배우 실명 무단 언급]"", ""[심리적기만: 목주름으로 외모 가치 하락 강조]"", ""[정보부재: 제품명 및 성분 정보 은폐]""]}",,https://i.ytimg.com/vi/0UjnxMyc9rE/hqdefault.jpg,나이가 들어도 매력넘치는 여자 연예인들의 공통점은?! 이거네요~🥰,1771156766,1120763
1i1OlxrNFh8,5,Instagram,,95,2026-02-02T22:41:00Z,"{""summary"": ""검증 가능한 제품 정보나 기술적 주장이 전혀 포함되어 있지 않습니다."", ""patent_check"": null, ""consultation"": ""현재 내용만으로는 광고의 신뢰성을 판단할 수 없습니다. 제품의 이름이나 구체적인 효능이 포함된 내용을 제공해 주시기 바랍니다."", ""reliability_level"": ""정보 부족"", ""evidence"": [{""url"": null, ""source"": ""광고 스크립트 원문"", ""fact"": ""제공된 스크립트는 배경음악의 가사로만 구성되어 있으며, 제품명이나 효능에 대한 언급이 없습니다.""}], ""issues"": [""구체적 주장 부재"", ""분석 데이터 부족""]}",D:\Files\Leaning\sprint_backend\Extraction_1i1OlxrNFh8,https://i.ytimg.com/vi/1i1OlxrNFh8/hqdefault.jpg,009 2371 StartedInTheDMs NAM Acq KO YT 1080x1920 16s Null IG M2 778,1770725200,5283
B0wcoNbqihc,,KCC건설 SWITZEN,,,2020-07-03T15:02:15Z,"{""summary"": ""구체적인 수치나 기술적 주장 없이 브랜드 이미지를 강조한 감성 광고로 안전합니다."", ""patent_check"": null, ""consultation"": ""아파트 브랜드의 가치를 전달하는 감성 광고입니다. 허위·과장 광고 요소가 없으므로 안심하고 시청하셔도 됩니다."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": ""https://www.switzen.com"", ""source"": ""KCC건설 스위첸 공식 캠페인"", ""fact"": ""해당 광고는 '문명충돌' 시리즈로, 부부의 일상을 통해 가족의 의미를 전달하는 KCC건설의 브랜드 캠페인입니다.""}, {""url"": null, ""source"": ""광고 스크립트 분석"", ""fact"": ""특허, 인증, 효능 등 소비자를 기만할 수 있는 구체적인 기술적 주장이 포함되어 있지 않습니다.""}], ""issues"": [""[이미지광고] 기능적 주장이나 허위 정보 없음"", ""[감성소구] 가족의 가치를 전달하는 브랜드 광고""]}",,https://i.ytimg.com/vi/B0wcoNbqihc/hqdefault.jpg,[KCC건설 스위첸] 2020 TVCF 문명의 충돌,1771161832,37278145
yXjcUS4qqdY,15,생생건강통,,85,2025-10-16T08:46:18Z,"{""summary"": ""의학적 사실 왜곡 및 세정제의 치료 효과 과대광고"", ""patent_check"": null, ""consultation"": ""세정제는 청결 도구일 뿐 치료제가 아닙니다. 튀어나온 치핵은 반드시 전문의의 진료를 받으십시오."", ""reliability_level"": ""위험"", ""evidence"": [{""url"": null, ""source"": ""의학 전문 자료 (치질 원인)"", ""fact"": ""치질은 항문 혈관 및 조직의 문제로 발생하며, 칸디다균(곰팡이균)은 치질의 직접적인 원인이 아닙니다.""}, {""url"": null, ""source"": ""식약처 화장품 광고 가이드라인"", ""fact"": ""세정제(화장품)가 신체 구조를 변화시키거나(항문 복원) 질병을 치료한다는 표현은 불법 과대광고에 해당합니다.""}], ""issues"": [""질병 원인 허위 주장"", ""의학적 치료 효과 과장"", ""화장품법 위반 소지""]}",D:\Files\Leaning\sprint_backend\Extraction_yXjcUS4qqdY,https://i.ytimg.com/vi/yXjcUS4qqdY/hqdefault.jpg,"저기요, 이거 왜 안 써요❓",1770734973,28595881
pPliMx_c7Hc,,낚시터,,,2023-06-25T10:00:36Z,"{""summary"": ""비과학적 최상급 표현(절대 깨지지 않음)을 사용한 과장 광고로 판단되어 주의가 필요합니다."", ""patent_check"": null, ""consultation"": ""특수 소재(트라이탄 등)일 가능성은 있으나 물리적 파손 가능성이 존재하므로 '절대'라는 단어에 현혹되지 마십시오."", ""reliability_level"": ""주의"", ""evidence"": [{""url"": null, ""source"": ""공정거래위원회 표시광고법 가이드라인"", ""fact"": ""'절대', '100%' 등 완벽을 의미하는 표현은 객관적 증거 없이 사용 시 허위·과장 광고에 해당할 수 있습니다.""}, {""url"": null, ""source"": ""재료공학 일반 원리"", ""fact"": ""유리 소재는 특성상 특정 임계점 이상의 충격이나 압력에서 반드시 파손되므로 '절대'라는 표현은 물리적으로 불가능합니다.""}], ""issues"": [""[과장광고] 절대 안 깨진다는 비과학적 확언"", ""[근거미흡] 경도 및 내구성 증명 데이터 부재""]}",,https://i.ytimg.com/vi/pPliMx_c7Hc/hqdefault.jpg,과대광고,1771190633,19877
yXa97nyJUUY,5,메이뜰TV,,95,2026-01-26T08:14:47Z,"{""summary"": ""시각적 체형 보정 효과를 강조하는 일반적인 의류 광고입니다."", ""patent_check"": null, ""consultation"": ""디자인을 통한 착시 효과를 강조하는 광고입니다. 개인 체형에 따라 보정 정도가 다를 수 있으니 실측 사이즈를 확인하십시오."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": null, ""source"": ""광고 스크립트 분석"", ""fact"": ""특허, 인증, 또는 실제 체중 감량에 대한 객관적·과학적 수치 제시가 없음.""}, {""url"": null, ""source"": ""일반 상거래 관행"", ""fact"": ""'3kg 빠진 느낌'은 디자인에 의한 시각적 효과를 나타내는 주관적 비유임.""}], ""issues"": [""비유적 수치 표현""]}",D:\Files\Leaning\sprint_backend\Extraction_yXa97nyJUUY,https://i.ytimg.com/vi/yXa97nyJUUY/hqdefault.jpg,360도로 봐도 완벽한 팬츠 핏!,1770802179,664674
-pw5pQTvuik,,코드잇,,,2025-08-26T06:18:48Z,"{""summary"": ""실제 운영되는 정부 지원 파이썬 교육 과정에 대한 정보입니다."", ""patent_check"": null, ""consultation"": ""HRD-Net을 통해 본인의 내일배움카드 발급 여부와 자부담금을 먼저 확인하십시오. 300% 효율 등의 수치는 개인차가 큰 주관적 경험입니다."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": ""https://www.hrd.go.kr"", ""source"": ""고용노동부 HRD-Net"", ""fact"": ""국민내일배움카드를 통해 비전공자도 수강 가능한 파이썬 기초 및 업무자동화 국비 지원 과정이 실존합니다.""}, {""url"": null, ""source"": ""K-디지털 크레딧 교육 기관"", ""fact"": ""스파르타코딩클럽 등 다수 기관에서 5분 내외의 짧은 강의와 4~5주 단기 커리큘럼을 실제 제공하고 있습니다.""}], ""issues"": [""주관적 성과 표현"", ""마케팅적 수치 사용""]}",,https://i.ytimg.com/vi/-pw5pQTvuik/hqdefault.jpg,AI 시대에 잘나가는 일잘러 되고싶은 싶은 형들 주목해봐,1770804423,13889695
ARx45CgYOzc,,세라피나's 일상,,,2026-01-27T04:07:32Z,"{""summary"": ""근거 없는 확언(로션 불필요) 및 단정적 표현(고민 싹 해결)으로 인한 주의 등급입니다."", ""patent_check"": null, ""consultation"": ""화장품은 질병 치료제가 아님을 유의하고, '로션 불필요'와 같은 과장된 보습 효과보다는 본인의 피부 타입에 맞는 보습제 병용을 권장합니다."", ""reliability_level"": ""주의"", ""evidence"": [{""url"": ""https://www.mfds.go.kr"", ""source"": ""식약처 화장품 표시·광고 관리 가이드라인"", ""fact"": ""화장품 광고 시 '해결', '싹' 등 완치나 증상 개선을 확증하는 단정적인 표현은 소비자 오인 우려로 금지됩니다.""}, {""url"": null, ""source"": ""피부과 전문의 일반 소견"", ""fact"": ""효소 성분이 각질 제거에 도움을 줄 수 있으나, 세정 성분을 피부에 방치하는 행위는 개인에 따라 접촉성 피부염 등 자극을 유발할 수 있습니다.""}], ""issues"": [""[허위보장] 로션 불필요 등 과장"", ""[단정표현] 피부 고민 싹 해결 확언"", ""[안전주의] 세정제 방치 시 자극 우려""]}",,https://i.ytimg.com/vi/ARx45CgYOzc/hqdefault.jpg,1분이면 이렇게 되는 게 믿어지세요..?,1771142945,3089927
fDPqm331MsI,5,Video ad upload channel for 607-447-1317,,95,2025-08-25T08:54:58Z,"{""summary"": ""제공된 스크립트의 내용이 너무 짧아 신뢰성을 분석할 수 없습니다."", ""patent_check"": null, ""consultation"": ""제공된 정보만으로는 판단이 불가능합니다. 전체 광고 내용이나 제품명을 확인하시기 바랍니다."", ""reliability_level"": ""정보 부족"", ""evidence"": [{""url"": null, ""source"": ""광고 스크립트"", ""fact"": ""스크립트에 제품명, 성분, 특허, 기술적 효능에 대한 언급이 전혀 포함되어 있지 않습니다.""}], ""issues"": [""핵심 정보 부재"", ""광고 주장 식별 불가""]}",D:\Files\Leaning\sprint_backend\Extraction_fDPqm331MsI,https://i.ytimg.com/vi/fDPqm331MsI/hqdefault.jpg,Shortened: cid=5f9a5c600f0b06f1987bbed5d8fddf6b,1770743662,34
NoF-kTwQX50,,해운대 공구왕 송사장,,,2026-02-05T08:00:19Z,,,https://i.ytimg.com/vi/NoF-kTwQX50/hqdefault.jpg,오리지니크 전동그라인더로 요리를 더 즐겁게! 🤍,1770566336,2119351
vdY_LAgbo1E,,피부백과,,,2025-11-04T05:32:35Z,"{""summary"": ""실제 인기 제품의 홍보이나, 수치적 주장과 마케팅 표현에 주의가 필요합니다."", ""patent_check"": {""details"": ""광고된 '131 리세범' 명칭의 특허는 검색되지 않으나, 제조사(에이피알)의 여드름 케어 관련 독자 배합 성분으로 확인됩니다."", ""patent_number"": null, ""status"": ""미확인""}, ""consultation"": ""실제 사용자 후기가 많은 검증된 브랜드 제품이나, 광고의 80% 재구매율 및 파격 할인 등 마케팅적 수치에는 개인차가 있을 수 있으니 유의하십시오."", ""reliability_level"": ""주의"", ""evidence"": [{""url"": ""https://aprilskin.com/"", ""source"": ""에이프릴스킨(APR) 공식 정보"", ""fact"": ""광고된 '131 앰플'은 실존 제품이며, '더현대 서울' 팝업스토어 성과 및 여드름 케어 성분(131 리세범) 홍보는 브랜드 공식 내용과 일치합니다.""}, {""url"": null, ""source"": ""KIPRIS 및 일반 검색"", ""fact"": ""131 리세범은 브랜드 독자 복합 성분이나, 공식적인 특허 번호가 명시되지 않아 성분 자체의 법적 권리 상태는 확인이 어렵습니다.""}], ""issues"": [""재구매율 근거 불분명"", ""할인율 및 품절 마케팅"", ""특허 번호 미제시""]}",,https://i.ytimg.com/vi/vdY_LAgbo1E/hqdefault.jpg,251103 더현대악플인스타템 인트로1_수정1차,1770808814,172599
iL9Y2zmbRiE,,메디컬헬스앤웰라이프,,,2025-09-22T01:20:54Z,"{""summary"": ""질병 치료 효능 오인 및 병원 대체 주장으로 인한 과대광고 위험이 매우 높습니다."", ""patent_check"": null, ""consultation"": ""광고의 완치 주장은 의학적 근거가 없습니다. 이명 증상이 있다면 광고에 의존하지 말고 반드시 전문의의 진단을 받으십시오."", ""reliability_level"": ""위험"", ""evidence"": [{""url"": ""https://www.mfds.go.kr"", ""source"": ""식품의약품안전처"", ""fact"": ""건강기능식품은 질병을 치료하는 의약품이 아니며, '이명이 싹 사라진다'는 식의 표현은 명백한 허위·과대광고입니다.""}, {""url"": null, ""source"": ""일반 의학 정보"", ""fact"": ""이명은 원인이 매우 다양하여 건강기능식품 섭취만으로 퇴행된 신경을 복구하거나 완치하는 것은 불가능에 가깝습니다.""}], ""issues"": [""완치 표현 사용"", ""의료 행위 대체 암시"", ""의학적 근거 부족""]}",,https://i.ytimg.com/vi/iL9Y2zmbRiE/hqdefault.jpg,비뮤트 틱톡 461,1770800372,4425047
sepqoLA6fUI,,로빈세끼,,,2026-02-15T02:00:49Z,,,https://i.ytimg.com/vi/sepqoLA6fUI/hqdefault.jpg,설연휴에 와보니 다낭보다 한국사람 많다? 경기도 나트랑,1771149762,28627
V7xFFaGwGmw,,쩐문가,,,2026-02-22T06:00:22Z,"{""summary"": ""실존하지 않는 서비스 명칭(나노바나) 사용 및 비현실적인 로봇 기술 과장으로 인해 위험합니다."", ""patent_check"": null, ""consultation"": ""언급된 기술 명칭이 부정확하고 기술적 한계를 무시한 과장이 포함되어 있으니, 공식 자료를 통한 재검토가 필수적입니다."", ""reliability_level"": ""위험"", ""evidence"": [{""url"": ""https://blog.google/technology/ai/"", ""source"": ""Google AI Official Blog"", ""fact"": ""구글의 최신 이미지 생성 AI는 'Imagen 3' 또는 'ImageFX'이며, '나노바나'라는 명칭의 서비스는 존재하지 않습니다.""}, {""url"": ""https://www.1x.tech/"", ""source"": ""1X Technologies Official"", ""fact"": ""휴머노이드 'NEO'를 개발 중이나, 2026년 한국 내 월 70만 원 출시라는 구체적인 가격 정책은 공식 발표된 바 없습니다.""}], ""issues"": [""[정보오류] 구글 '나노바나'는 실존하지 않음"", ""[기술과장] 인간과 구별 불능인 복제 로봇 주장"", ""[확인불가] 2026년 로봇 월 70만원 출시 확언""]}",,https://i.ytimg.com/vi/V7xFFaGwGmw/hqdefault.jpg,"""3년 뒤 안전한 직업 없다"" AI시대 이런 사람들만 살아남습니다 (이종범 교수, 최홍섭 대표) (모아보기)",1772017134,23647
dDa95QJRLRA,,Video ad upload channel for 401-258-0395,,,2026-01-09T20:14:24Z,,,https://i.ytimg.com/vi/dDa95QJRLRA/hqdefault.jpg,Shortened: 나의 2026 새해 목표는 애인 만들기 ❤️‍🔥,1770725851,21
BIdt96fKM-o,,메이플스토리M,,,2026-02-12T02:00:14Z,,,https://i.ytimg.com/vi/BIdt96fKM-o/hqdefault.jpg,[메이플스토리M] 세 가지의 힘 I 신규스킬 소개 (30s ver.),1771312262,1351151
QMheVMdByDg,,최모나choimona,,,2026-02-23T12:38:51Z,"{""summary"": ""공산품의 의료기기 오인 표현(혈류량 4~5배 증가) 및 의학적 효능 과장으로 인해 위험합니다."", ""patent_check"": null, ""consultation"": ""수백만 원대 기기의 혈류량 수치는 임상 근거 확인이 필수입니다. 임산부의 고주파 기기 사용은 반드시 전문의와 상담하십시오."", ""reliability_level"": ""위험"", ""evidence"": [{""url"": ""https://www.mfds.go.kr"", ""source"": ""식약처 의료기기법 제24조"", ""fact"": ""공산품을 의료기기로 오인하게 하거나 혈류량 등 신체 변화를 수치로 확언하는 광고는 금지됩니다.""}, {""url"": null, ""source"": ""화장품법 표시·광고 가이드라인"", ""fact"": ""화장품이 '트러블을 때려잡는다'는 식의 표현은 의약품으로 오인될 소지가 있어 규제 대상입니다.""}], ""issues"": [""[의료기기오인] 혈류량 수치 확언 및 통증 개선 암시"", ""[의학적과장] 트러블을 즉시 해결한다는 확언"", ""[안전성우려] 임산부 사용 권장 등 검증되지 않은 조언""]}",,https://i.ytimg.com/vi/QMheVMdByDg/hqdefault.jpg,"재야의 고수 등장? 기대 1도 안 했는데 만족도 100%라 쭉 쓰는 고정템.zip🩷 (다 명품이냐고 물어보는 수납장, 갓성비 2만 원 쿠션, 트러블 스팟, 순환템, 필수 청소템)",1771945329,24264
ai_ZF-2y0qw,,한국자격증협회,,,2025-04-12T06:08:21Z,"{""summary"": ""강의는 무료이나 자격증 발급 시 비용이 발생하는 구조입니다."", ""patent_check"": null, ""consultation"": ""국가공인 자격증이 아닌 민간자격증임을 유의하십시오. 취업 시 인정 여부와 자격증 발급 비용을 미리 확인하는 것이 좋습니다."", ""reliability_level"": ""주의"", ""evidence"": [{""url"": ""https://www.pqi.or.kr"", ""source"": ""민간자격정보서비스(PQI)"", ""fact"": ""해당 협회의 자격증들은 국가공인이 아닌 한국직업능력연구원에 등록된 '민간자격'입니다.""}, {""url"": null, ""source"": ""한국자격증협회 공식 홈페이지"", ""fact"": ""수강과 시험은 무료이나, 실제 자격증 발급 시에는 약 8~10만 원 내외의 비용이 청구됩니다.""}], ""issues"": [""발급 비용 별도 발생"", ""민간 자격증의 한계"", ""과장된 무료 강조""]}",,https://i.ytimg.com/vi/ai_ZF-2y0qw/hqdefault.jpg,[전체자격증] 세로,1770805223,50664744
WFQ2pxHF8b4,,쇼츠와츠,,,2025-08-07T03:00:43Z,"{""summary"": ""상업적 제품의 효능이나 특허 주장이 없는 드라마/웹툰의 서사적 스크립트로, 분석 대상 정보가 부족합니다."", ""patent_check"": null, ""consultation"": ""본 스크립트는 특정 제품을 판매하거나 효능을 주장하는 광고가 아니므로, 신뢰성 분석을 위한 검증 대상이 존재하지 않습니다."", ""reliability_level"": ""정보 부족"", ""evidence"": [{""url"": null, ""source"": ""스크립트 분석"", ""fact"": ""제시된 스크립트는 등장인물(현식, 문백, 이도) 간의 갈등과 사건을 묘사한 창작물(드라마/웹툰 등)의 홍보성 내용으로 구성되어 있습니다.""}], ""issues"": [""[내용확인] 상업적 광고 주장 없음"", ""[검증불가] 제품 정보 및 수치 부재""]}",,https://i.ytimg.com/vi/WFQ2pxHF8b4/hqdefault.jpg,최종보스 김영광 등장,1771768227,1199213
ApxWvOPitls,,더티트렁크,,,2026-01-16T00:33:37Z,"{""summary"": ""감성적인 장소 홍보 위주의 광고이며, 허위 사실이나 과장된 효능 주장이 없어 안전합니다."", ""patent_check"": null, ""consultation"": ""공간의 분위기와 맛을 강조한 전형적인 이미지 광고입니다. 안심하고 시청 및 이용하셔도 좋습니다."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": ""https://www.google.com/search?q=%ED%8C%8C%EC%A3%BC+%EB%8D%94%ED%8B%B0%ED%8A%B8%EB%A0%81%ED%81%AC"", ""source"": ""Google 검색 및 포털 정보"", ""fact"": ""더티트렁크는 파주 소재의 대형 복합문화공간으로, K-디자인 어워드 수상 등 실제 인지도가 높은 유명 장소임이 확인됩니다.""}], ""issues"": [""[감성묘사] 공간의 분위기를 은유적으로 표현"", ""[정보일치] 파주 소재 실제 유명 카페 확인""]}",,https://i.ytimg.com/vi/ApxWvOPitls/hqdefault.jpg,진짜 파주 핫플 더티트렁크 #운정맛집 #파주맛집 #파주카페  #파주핫플,1771155590,782334
4Rn1HT_xzp8,,1943 classic,,,2025-12-31T09:59:28Z,"{""summary"": ""미성년자(07년생) 대상 음주 조장 및 부정확한 브랜드 명칭 사용으로 주의가 필요합니다."", ""patent_check"": null, ""consultation"": ""미성년자의 음주를 당연시하거나 조장하는 광고에 주의하십시오. 실제 방문 전 법적 음주 가능 여부를 반드시 확인해야 합니다."", ""reliability_level"": ""주의"", ""evidence"": [{""url"": ""https://www.mogef.go.kr"", ""source"": ""청소년 보호법 및 여성가족부 고시"", ""fact"": ""2007년생은 2026년 1월 1일부터 주류 구매가 가능하므로, 현재 시점에서의 '첫 술집' 홍보는 시기상조이며 음주를 조장할 우려가 있습니다.""}, {""url"": null, ""source"": ""프랜차이즈 정보 검색"", ""fact"": ""스크립트 내 '인생맥술', '인생맥지'는 유명 프랜차이즈 '인생맥주'의 오기이거나 비공식 홍보물로 판단됩니다.""}], ""issues"": [""[음주유도] 미성년자 대상 주류 소비 미화"", ""[정보오류] 실제 브랜드명과 다른 명칭 사용"", ""[타겟팅] 법적 음주 불가 연령층에 대한 홍보""]}",,https://i.ytimg.com/vi/4Rn1HT_xzp8/hqdefault.jpg,"07년생 주목 요즘 핫한 줄 서는 술집, 인쌩맥주",1771154067,505344
Cp4vT9XwzSw,,정관장TV,,,2026-01-15T06:47:49Z,"{""summary"": ""구체적인 제품 정보나 효능 주장이 포함되어 있지 않아 광고의 신뢰성을 판단할 근거가 부족합니다."", ""patent_check"": null, ""consultation"": ""실질적인 정보가 없는 이미지성 광고입니다. 구매를 고려한다면 제품의 상세 페이지에서 식약처 인증 여부와 정확한 성분 정보를 확인하십시오."", ""reliability_level"": ""정보 부족"", ""evidence"": [{""url"": null, ""source"": ""광고 스크립트 분석"", ""fact"": ""제공된 스크립트는 추상적인 대화와 음악으로만 구성되어 있으며, 특정 성분, 특허, 인증 또는 수치화된 효과를 언급하지 않습니다.""}], ""issues"": [""[정보부재] 제품명 식별 불가"", ""[검증불가] 구체적 주장 없음""]}",,https://i.ytimg.com/vi/Cp4vT9XwzSw/hqdefault.jpg,"활기마이트, 나만의 에너지 버튼을 누르다",1771060807,13547581
gKPLZWcw6qE,,Medicube,,,2024-07-19T04:08:57Z,"{""summary"": ""판매량 및 성분 함량 주장이 실제 제품 정보와 일치하며, 통상적인 화장품 효능 범위 내의 광고입니다."", ""patent_check"": null, ""consultation"": ""성분과 판매 기록이 검증된 제품입니다. 다만, 화장품의 미백 효과는 개인차가 있으므로 과도한 기대보다는 데일리 케어 용도로 참고하십시오."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": null, ""source"": ""제품 공식 상세페이지 및 전성분표"", ""fact"": ""주요 비타민 패드 제품군에서 정제수 대신 비타민나무열매추출물을 베이스로 사용하여 성분 함량 주장이 사실에 부합함을 확인했습니다.""}, {""url"": null, ""source"": ""브랜드 판매 실적 보도자료"", ""fact"": ""해당 특징을 가진 제품(넘버즈인 등)이 누적 판매량 1,000만 장을 돌파했다는 공식 기록이 존재합니다.""}], ""issues"": [""[성분함량] 비타민 추출물 주성분 확인"", ""[판매실적] 1,000만 장 판매 기록 실존"", ""[표현주의] 단정적 효능은 개인차 유의""]}",,https://i.ytimg.com/vi/gKPLZWcw6qE/hqdefault.jpg,본식 2주 전 가장 효과 본 예신 관리!,1771911198,30039
YJ_Pu6tXoPw,,Video ad upload channel for 632-532-6329,,,2025-12-16T16:08:56Z,"{""summary"": ""객관적 사실 주장 없이 서사적 긴장감만 조성하는 창작물 홍보용 광고로 기만 요소가 없습니다."", ""patent_check"": null, ""consultation"": ""웹툰, 소설 또는 영상 콘텐츠의 줄거리를 묘사하는 광고입니다. 광고 법률 위반 사항이 확인되지 않습니다."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": null, ""source"": ""광고 스크립트 분석"", ""fact"": ""특허, 효능, 통계 등 사실 관계를 검증할 수 있는 구체적인 주장이나 수치가 포함되어 있지 않음.""}], ""issues"": [""[유형: 스토리텔링형]"", ""[내역: 허위/과장 없음]""]}",,https://i.ytimg.com/vi/YJ_Pu6tXoPw/hqdefault.jpg,Shortened: 무명 여돌이 예능에 나가면 생기는 일 📸,1771073611,8664
HdXOYFVcp2Y,,세상사는이야기,,,2025-06-26T15:00:35Z,"{""summary"": ""보색 원리를 이용한 일시적 착시임을 명시하여 기만 요소가 없는 안전한 광고입니다."", ""patent_check"": null, ""consultation"": ""화학적인 미백이 아닌 메이크업과 같은 일시적 보정 효과입니다. 세정 후 원래 색으로 돌아오므로 중요한 일정 전 보정용으로 사용을 권장합니다."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": null, ""source"": ""색상 이론(Color Theory)"", ""fact"": ""보라색은 노란색의 보색으로, 두 색이 혼합되면 노란색이 중화되어 시각적으로 밝고 하얗게 보이는 효과가 실제 존재합니다.""}, {""url"": null, ""source"": ""식약처 광고 가이드라인"", ""fact"": ""제품의 원리가 화학적 미백이 아닌 일시적인 착시 현상임을 명확히 밝히고 있어 소비자 오인 가능성이 낮습니다.""}], ""issues"": [""[원리명시] 착시 효과임을 명확히 고지"", ""[과장방지] 실제 미백이 아님을 설명""]}",,https://i.ytimg.com/vi/HdXOYFVcp2Y/hqdefault.jpg,치아 미백 상품의 진실,1771773250,1727916
HF8aAkR3mFU,,지식꾹,,,2025-05-23T06:00:11Z,"{""summary"": ""공포와 혐오감을 유발하여 주의를 끄는 '공포 마케팅' 수법이며, 제품 정보가 누락되어 판단이 제한적입니다."", ""patent_check"": null, ""consultation"": ""선정적이고 혐오스러운 묘사로 공포를 조장하는 광고는 제품의 효능과 무관한 경우가 많으니 구매에 각별히 유의하십시오."", ""reliability_level"": ""주의"", ""evidence"": [{""url"": null, ""source"": ""방송광고 심의규정"", ""fact"": ""광고는 시청자에게 지나친 공포감이나 혐오감을 주는 표현을 사용해서는 안 되며, 이는 전형적인 '낚시성' 광고 수법에 해당합니다.""}, {""url"": null, ""source"": ""역사적 사실 검증"", ""fact"": ""묘사된 '상자 형벌'은 과거 몽골 등에서 존재했으나, 광고에서는 주로 혈액순환제나 건강식품 판매를 위한 자극적인 '후크(Hook)' 문구로 활용됩니다.""}], ""issues"": [""[공포조장] 잔혹한 형벌 상세 묘사"", ""[혐오유발] 신체 부패 및 구더기 언급"", ""[정보은닉] 광고 제품 및 주체 불분명""]}",,https://i.ytimg.com/vi/HF8aAkR3mFU/hqdefault.jpg,인류역사상 가장 잔인한 형벌 상형,1771190737,980230
XPIVaHT3D2I,,러닝스푼즈 | 커리어 성공의 비밀,,,2025-05-08T11:09:51Z,,,https://i.ytimg.com/vi/XPIVaHT3D2I/hqdefault.jpg,가고 싶은 회사 가는 법? 그냥 물어보면 돼! | 러닝스푼즈 X 새싹 취업 캠프 | 청년취업사관학교,1770647767,210291
d2j3CdjpO8M,,AliExpress_Official,,,2026-01-12T08:38:51Z,"{""summary"": ""신규 가입자 대상 1,000원 프로모션 및 한국 셀러 입점 사실이 확인된 안전한 광고입니다."", ""patent_check"": null, ""consultation"": ""신규 가입자 한정 혜택이므로 가입 여부를 확인하시고, 공식 앱의 '천원마트' 탭에서 실제 구매 가능 여부를 체크하십시오."", ""reliability_level"": ""안전"", ""evidence"": [{""url"": ""https://www.aliexpress.com"", ""source"": ""AliExpress 공식 프로모션"", ""fact"": ""알리익스프레스는 'K-베뉴' 런칭 및 신규 가입자 대상 '1,000원 웰컴 혜택' 및 '천원마트' 프로모션을 상시 운영 중입니다.""}, {""url"": null, ""source"": ""국내 경제 뉴스"", ""fact"": ""CJ제일제당, 삼양식품, 농심 등 주요 국내 식품 대기업들이 알리익스프레스 K-베뉴에 공식 입점하여 제품을 판매하고 있습니다.""}], ""issues"": [""[정상광고] 신규 가입 혜택 및 입점 사실 일치""]}",,https://i.ytimg.com/vi/d2j3CdjpO8M/hqdefault.jpg,korean easycook,1771142568,3958038
99vB2m8gLYI,,Google,,,2025-08-22T19:50:49Z,,,https://i.ytimg.com/vi/99vB2m8gLYI/hqdefault.jpg,Google AI Pro,1771932170,52415374
cw45qewNqJU,,이스라엘의비밀,,,2026-02-11T05:48:17Z,"{""summary"": ""질병의 완치 및 회춘을 확언하는 전형적인 과대광고입니다."", ""patent_check"": null, ""consultation"": ""블랙커민 오일은 건강 보조 수단일 뿐 치료제가 아닙니다. 완치 주장에 속아 기존 당뇨약 복용을 중단하면 치명적일 수 있으니 반드시 의사와 상의하십시오."", ""reliability_level"": ""위험"", ""evidence"": [{""url"": null, ""source"": ""식품의약품안전처 및 의학계 공통"", ""fact"": ""당뇨는 '완치'되는 질환이 아니며, 특정 식품 섭취만으로 췌장 세포가 30.1% 재생된다는 의학적 근거는 없습니다.""}, {""url"": null, ""source"": ""국가법령정보센터 (표시광고법)"", ""fact"": ""질병의 예방 및 치료에 효능이 있다는 표현이나, 20대 건강 회춘 등의 광고는 허위·과대 광고에 해당합니다.""}], ""issues"": [""당뇨 완치 암시"", ""검증 불가한 수치 제시"", ""의학적 효능 과장""]}",,https://i.ytimg.com/vi/cw45qewNqJU/hqdefault.jpg,쵸간단 당n해결책,1770797445,42
